"EnsemblID","GENE","EVENT","COORD","LENGTH","PSI.RPE1","cRPKM.RPE1","ess.RPE1.log2FC","protImpact","selection","cyclic","type.RPE1","n.exonDel","sig.exonDel","n.singleCtrl","sig.singleCtrl","n.exonic","sig.exonic","n.Cas9","n.Cpf1","sig.Cas9.single","sig.Cpf1.single","exonDel.clean","sig.exonDel.clean","frac.singleCtrl","frac.all","frac.clean","hit"
"ENSG00000049618","ARID1B","HsaEX0005756","chr6:157357969-157358010",42,24.84,10.4,-0.824296261746733,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,0,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000117280","RAB7L1","HsaEX0051730","chr1:205741624-205741695",72,NA,10.91,-0.227333830488948,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,1,5,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000165533","TTC8","HsaEX0068026","chr14:89307769-89307858",90,NA,8.74,-0.538393160850738,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000165533","TTC8","HsaEX0068025","chr14:89341370-89341453",84,100,8.74,-0.538393160850738,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,1,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000140632","GLYR1","HsaEX0027755","chr16:4881980-4882222",243,87.04,33.53,0.020079252271406,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,2,5,0,4,8,0,2,12,0,0.0833,0.0625,0,FALSE
"ENSG00000076706","MCAM","HsaEX0038174","chr11:119181059-119181176",118,NA,2.49,-0.502311999075986,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"lowExpressed/lowPSI",10,0,14,1,4,0,2,5,0,1,8,0,0.0714,0,0,FALSE
"ENSG00000198825","INPP5F","HsaEX0031794","chr10:121551029-121551157",129,84.91,7.21,-0.532833850856553,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",14,1,24,1,4,0,4,8,1,0,11,0,0.0417,0.0714,0,FALSE
"ENSG00000164305","CASP3","HsaEX0012577","chr4:185552191-185552311",121,96.21,19.86,-0.819598804500473,"Alternative protein isoforms (No Ref, Alt. Stop)","other",NA,"framePres/nonessential",16,0,16,2,3,0,4,4,0,1,12,0,0.125,0,0,FALSE
"ENSG00000197056","ZMYM1","HsaEX0072872","chr1:35559515-35559684",170,NA,7.57,-0.116760539883501,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"framePres/nonessential",16,0,24,1,3,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000135899","SP110","HsaEX0061104","chr2:231067295-231067444",150,100,6.38,-1.78829328069911,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,0,24,3,5,1,4,8,1,2,8,0,0.125,0,0,FALSE
"ENSG00000135899","SP110","HsaEX0061101","chr2:231081496-231081643",148,100,6.38,-1.78829328069911,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"framePres",16,2,24,1,2,0,4,8,1,0,12,2,0.0417,0.125,0.1667,FALSE
"ENSG00000120318","ARAP3","HsaEX0005298","chr5:141034929-141034967",39,NA,7.64,-0.210413567811828,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",7,2,16,1,5,0,1,7,0,1,6,2,0.0625,0.2857,0.3333,TRUE
"ENSG00000117868","ESYT2","HsaEX0023247","chr7:158545472-158545534",63,11.94,20.28,-0.0504688723416437,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,2,3,0,4,8,1,1,10,0,0.0833,0,0,FALSE
"ENSG00000146463","ZMYM4","HsaEX0072915","chr1:35827220-35827390",171,100,12.53,-0.368422060329485,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,16,1,5,0,4,4,1,0,12,0,0.0625,0,0,FALSE
"ENSG00000133067","LGR6","HsaEX0035711","chr1:202249909-202249980",72,NA,0,-1.31255923039477,"Alternative protein isoforms (Ref)","framePres/AS",NA,"notExpressed",16,2,24,1,5,1,4,8,0,1,14,2,0.0417,0.125,0.1429,FALSE
"ENSG00000137501","SYTL2","HsaEX0063311","chr11:85428526-85428573",48,NA,0.49,-1.94488864854004,"Alternative protein isoforms (Ref)","framePres/AS",NA,"notExpressed",16,0,24,0,3,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000137501","SYTL2","HsaEX0063304","chr11:85422156-85422275",120,NA,0.49,-1.94488864854004,"Alternative protein isoforms (Ref)","framePres/AS",NA,"notExpressed",16,0,24,0,2,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000109686","SH3D19","HsaEX0057982","chr4:152065372-152065440",69,50.82,10.97,-0.172829015877641,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,16,0,3,0,4,4,0,0,16,0,0,0,0,FALSE
"ENSG00000115568","ZNF142","HsaEX0073061","chr2:219516424-219517023",600,NA,7.02,-0.960179130311768,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",16,2,24,1,3,0,4,8,1,0,12,1,0.0417,0.125,0.0833,FALSE
"ENSG00000141905","NFIC","HsaEX0042741","chr19:3456548-3456633",86,72.26,34.16,-0.63369442336211,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"framePres/nonessential",16,3,24,1,5,0,4,8,0,1,14,3,0.0417,0.1875,0.2143,TRUE
"ENSG00000117335","CD46","HsaEX0013870","chr1:207963598-207963690",93,63.7,35.66,-0.233244043946372,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",TRUE,"framePres/nonessential",16,0,24,1,3,0,4,8,1,0,12,0,0.0417,0,0,FALSE
"ENSG00000117335","CD46","HsaEX0013873","chr1:207943666-207943707",42,100,35.66,-0.233244043946372,"Alternative protein isoforms (Ref)","other",NA,"framePres/nonessential",16,0,24,0,2,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000073921","PICALM","HsaEX0047356","chr11:85701293-85701421",129,33.48,101.82,-1.62332080897993,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,0,24,0,4,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000073921","PICALM","HsaEX0047352","chr11:85689113-85689136",24,77.62,101.82,-1.62332080897993,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres",16,0,24,1,0,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000082805","ERC1","HsaEX0022978","chr12:1221381-1221464",84,74.36,15.58,-1.77933213429277,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,0,24,1,5,1,4,8,1,0,12,0,0.0417,0,0,FALSE
"ENSG00000153317","ASAP1","HsaEX0006164","chr8:131104219-131104389",171,87.27,24.62,-0.720641953417467,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,2,24,0,5,0,4,8,0,0,16,2,0,0.125,0.125,FALSE
"ENSG00000116871","MAP7D1","HsaEX0037700","chr1:36640499-36640609",111,68.18,84.1,-0.29956198603028,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,1,5,1,4,8,1,0,12,0,0.0417,0,0,FALSE
"ENSG00000152952","PLOD2","HsaEX0048471","chr3:145795649-145795711",63,91.47,88.51,-0.501848517582744,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,2,5,0,4,8,0,2,12,0,0.0833,0,0,FALSE
"ENSG00000141644","MBD1","HsaEX0038067","chr18:47797839-47797910",72,70.09,14.92,-0.862062131936361,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",TRUE,"framePres/nonessential",16,0,24,0,3,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000141644","MBD1","HsaEX0038071","chr18:47800556-47800720",165,64.1,14.92,-0.862062131936361,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",8,0,16,0,2,0,4,4,0,0,8,0,0,0,0,FALSE
"ENSG00000154265","ABCA5","HsaEX0000274","chr17:67247917-67248007",91,NA,0.03,-0.602029693568059,"Alternative protein isoforms (Ref)","framePres/AS",NA,"notExpressed",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000071889","FAM3A","HsaEX0024424","chrX:153736142-153736192",51,NA,12.55,-0.520401947340216,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,2,24,0,5,0,4,8,0,0,16,2,0,0.125,0.125,FALSE
"ENSG00000162520","SYNC","HsaEX0063129","chr1:33149611-33149690",80,40.65,35.81,-0.615791246991538,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"framePres/nonessential",16,1,24,3,4,0,4,8,0,3,10,0,0.125,0.0625,0,FALSE
"ENSG00000095794","CREM","HsaEX0017227","chr10:35477128-35477316",189,NA,3.83,-0.00482355887436133,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,3,3,0,4,8,1,2,8,0,0.125,0,0,FALSE
"ENSG00000206562","METTL6","HsaEX0038934","chr3:15455528-15455669",142,89.87,8.05,-1.44004395828167,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"framePres",12,0,14,0,4,1,4,3,0,0,12,0,0,0,0,FALSE
"ENSG00000134452","FBXO18","HsaEX0025244","chr10:5944983-5945138",156,NA,17.49,-0.827914869185819,"Alternative protein isoforms (Ref)","other",NA,"framePres/nonessential",16,0,24,1,5,0,4,8,1,0,12,0,0.0417,0,0,FALSE
"ENSG00000197535","MYO5A","HsaEX0041195","chr15:52635314-52635394",81,40.98,14.29,-1.04872369650476,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,0,24,0,5,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000197535","MYO5A","HsaEX0041193","chr15:52641015-52641023",9,NA,14.29,-1.04872369650476,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,0,24,0,0,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000134324","LPIN1","HsaEX0036266","chr2:11916215-11916319",105,10.2,13.26,0.864378632413729,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000147862","NFIB","HsaEX0042736","chr9:14102421-14102509",89,NA,10.11,-1.81408903866309,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"framePres",16,0,24,0,5,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000189298","ZKSCAN3","HsaEX0072826","chr6:28327315-28327678",364,NA,2.3,-0.255497209055497,"Alternative protein isoforms (No Ref, Alt. ATG)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,2,5,0,4,8,1,1,10,0,0.0833,0,0,FALSE
"ENSG00000189298","ZKSCAN3","HsaEX0072829","chr6:28331469-28331592",124,NA,2.3,-0.255497209055497,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,0,2,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000080503","SMARCA2","HsaEX0060271","chr9:2170419-2170472",54,11.11,15.27,-0.154193346606542,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,3,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000178568","ERBB4","HsaEX0022963","chr2:212252670-212252717",48,NA,0.03,0.067940001401944,"Alternative protein isoforms (Ref)","framePres/AS",NA,"notExpressed",16,0,24,0,3,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000134070","IRAK2","HsaEX0032192","chr3:10242053-10242199",147,NA,3.2,-0.142116939797111,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,1,24,0,4,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000147180","ZNF711","HsaEX0074247","chrX:84522284-84522421",138,NA,0,0.0310542117608284,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"notExpressed",16,0,24,0,3,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000196141","SPATS2L","HsaEX0061306","chr2:201303845-201304051",207,34.15,51.56,-1.40319300428746,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,1,24,2,4,0,4,8,1,1,10,0,0.0833,0.0625,0,FALSE
"ENSG00000162591","MEGF6","HsaEX0038761","chr1:3415702-3415830",129,60.01,27.23,-0.601408402771358,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",8,1,16,0,5,0,4,4,0,0,8,1,0,0.125,0.125,FALSE
"ENSG00000162591","MEGF6","HsaEX0038744","chr1:3409203-3409331",129,69.72,27.23,-0.601408402771358,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,1,2,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000154102","C16orf74","HsaEX0009715","chr16:85743770-85743913",144,NA,4.54,0.3067083447101,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000139835","GRTP1","HsaEX0028782","chr13:114009638-114009796",159,NA,0.06,-0.0830658929027443,"Alternative protein isoforms (Ref)","framePres/AS",NA,"notExpressed",16,3,24,2,5,0,4,8,1,1,11,2,0.0833,0.1875,0.1818,TRUE
"ENSG00000085276","MECOM","HsaEX0038487","chr3:168825714-168825740",27,NA,6.6,-1.01524128284869,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000170873","MTSS1","HsaEX0040733","chr8:125569922-125570116",195,NA,0.31,-0.845242025712303,"Alternative protein isoforms (Ref)","framePres/AS",NA,"notExpressed",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000170873","MTSS1","HsaEX0040731","chr8:125592792-125592803",12,NA,0.31,-0.845242025712303,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"notExpressed",16,2,24,1,0,0,4,8,0,1,14,2,0.0417,0.125,0.1429,FALSE
"ENSG00000134874","DZIP1","HsaEX0021379","chr13:96251619-96251673",55,66.97,8.4,-0.494082090727538,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,1,4,1,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000131459","GFPT2","HsaEX0027355","chr5:179729423-179729584",162,NA,1.66,0.701652332701148,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,2,5,1,4,8,0,1,14,0,0.0833,0,0,FALSE
"ENSG00000101333","PLCB4","HsaEX0048085","chr20:9385960-9385995",36,NA,10.11,-1.31639826809197,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres",16,0,24,1,3,1,4,8,1,0,12,0,0.0417,0,0,FALSE
"ENSG00000048028","USP28","HsaEX0069686","chr11:113724980-113725057",78,NA,6.95,1.90597628511626,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,1,3,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000177565","TBL1XR1","HsaEX0064044","chr3:176782708-176782810",103,94.37,16.35,-1.9482057989374,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"framePres",16,0,24,2,3,2,4,8,0,2,12,0,0.0833,0,0,FALSE
"ENSG00000132716","DCAF8","HsaEX0018650","chr1:160213750-160213824",75,94.21,18.39,0.11619142114886,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"framePres/nonessential",16,2,24,0,4,0,4,8,0,0,16,2,0,0.125,0.125,FALSE
"ENSG00000164828","SUN1","HsaEX0062908","chr7:889157-889240",84,93.18,28.89,0.153059441396699,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,1,3,0,4,8,0,1,14,1,0.0417,0.0625,0.0714,FALSE
"ENSG00000164828","SUN1","HsaEX0062909","chr7:889560-889670",111,74,28.89,0.153059441396699,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,0,0,0,4,8,0,0,14,1,0,0.0625,0.0714,FALSE
"ENSG00000164828","SUN1","HsaEX0062910","chr7:891021-891119",99,100,28.89,0.153059441396699,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,1,0,0,4,8,0,1,14,1,0.0417,0.0625,0.0714,FALSE
"ENSG00000166747","AP1G1","HsaEX0004874","chr16:71801780-71801788",9,28.19,22.58,-0.782175306639046,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,1,3,0,4,8,0,1,14,1,0.0417,0.0625,0.0714,FALSE
"ENSG00000175556","LONRF3","HsaEX0036135","chrX:118116784-118116906",123,NA,2.36,0.413211529266354,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,3,24,2,5,0,4,8,1,1,10,0,0.0833,0.1875,0,TRUE
"ENSG00000122126","OCRL","HsaEX0044588","chrX:128718321-128718344",24,30.25,15.35,-0.721746751995056,"Alternative protein isoforms (Ref)","framePres/AS",TRUE,"framePres/nonessential",16,1,24,1,3,0,4,8,1,0,12,1,0.0417,0.0625,0.0833,FALSE
"ENSG00000168297","PXK","HsaEX0051400","chr3:58398631-58398690",60,NA,14.1,-1.40028856158581,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,0,24,2,5,0,4,8,0,2,12,0,0.0833,0,0,FALSE
"ENSG00000118276","B4GALT6","HsaEX0007501","chr18:29237939-29238052",114,NA,4.16,-0.0770856883117888,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,1,5,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000147010","SH3KBP1","HsaEX0058040","chrX:19564040-19564168",129,98.53,19.97,-0.530358928203691,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000165568","AKR1E2","HsaEX0003474","chr10:4879651-4879773",123,NA,0,-0.400679149928308,"Alternative protein isoforms (Ref)","framePres/AS",NA,"notExpressed",16,0,24,0,5,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000033867","SLC4A7","HsaEX0059842","chr3:27420740-27420847",108,94.06,19.82,-1.35373994213748,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres",16,0,24,0,3,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000122490","PQLC1","HsaEX0049865","chr18:77693969-77694022",54,NA,8.53,-0.40343659463132,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,3,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000122490","PQLC1","HsaEX0049862","chr18:77679184-77679400",217,NA,8.53,-0.40343659463132,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"framePres/nonessential",16,2,24,0,2,0,4,8,0,0,16,2,0,0.125,0.125,FALSE
"ENSG00000250571","GLI4","HsaEX0027617","chr8:144351530-144351690",161,NA,3.67,-1.10146787374617,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"lowExpressed/lowPSI",16,5,24,2,5,1,4,8,1,1,11,3,0.0833,0.3125,0.2727,TRUE
"ENSG00000118961","C2orf43","HsaEX0010708","chr2:21001070-21001225",156,NA,6.97,-0.0468380611184869,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,4,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000085511","MAP3K4","HsaEX0037571","chr6:161519310-161519459",150,NA,7.84,0.359213651718548,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,2,5,0,4,8,0,2,12,0,0.0833,0,0,FALSE
"ENSG00000197043","ANXA6","HsaEX0004754","chr5:150490188-150490205",18,81.64,188,-0.0409686712961443,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,1,3,0,4,8,0,1,14,1,0.0417,0.0625,0.0714,FALSE
"ENSG00000151466","SCLT1","HsaEX0056486","chr4:129878181-129878279",99,100,10.91,-0.152983398343385,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,2,24,3,3,0,4,8,2,1,7,0,0.125,0.125,0,FALSE
"ENSG00000099204","ABLIM1","HsaEX0000724","chr10:116207639-116207779",141,NA,3.57,0.119177206673787,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,3,24,3,5,0,4,8,2,1,7,0,0.125,0.1875,0,TRUE
"ENSG00000133961","NUMB","HsaEX0044219","chr14:73789838-73789912",75,NA,17.97,-0.118683285553968,"Alternative protein isoforms (No Ref)","other",NA,"framePres/nonessential",16,0,24,0,4,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000133961","NUMB","HsaEX0044216","chr14:73745989-73746132",144,16.67,17.97,-0.118683285553968,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,1,0,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000133961","NUMB","HsaEX0044220","chr14:73783098-73783130",33,NA,17.97,-0.118683285553968,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,0,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000196074","SYCP2","HsaEX0063090","chr20:58443468-58443623",156,NA,0.35,0.440183855504821,"Alternative protein isoforms (Ref)","framePres/AS",NA,"notExpressed",8,0,12,0,4,0,2,4,0,0,8,0,0,0,0,FALSE
"ENSG00000196074","SYCP2","HsaEX0063091","chr20:58452440-58452610",171,NA,0.35,0.440183855504821,"Alternative protein isoforms (Ref)","framePres/AS",NA,"notExpressed",16,1,24,1,0,0,4,8,0,1,14,0,0.0417,0.0625,0,FALSE
"ENSG00000148481","FAM188A","HsaEX0024274","chr10:15858834-15858914",81,NA,10.21,-1.38330690257553,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres",16,0,24,0,3,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000162769","FLVCR1","HsaEX0025987","chr1:213046020-213046160",141,NA,2.2,-0.301614893176578,"Alternative protein isoforms (Ref)","other",NA,"lowExpressed/lowPSI",16,0,24,0,5,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000162769","FLVCR1","HsaEX0025983","chr1:213061237-213061343",107,NA,2.2,-0.301614893176578,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,1,2,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000150403","TMCO3","HsaEX0065297","chr13:114154273-114154464",192,99.18,49.04,-0.747781766116988,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,1,5,0,4,8,0,1,14,1,0.0417,0.0625,0.0714,FALSE
"ENSG00000197381","ADARB1","HsaEX0002635","chr21:46604389-46604508",120,NA,3.02,-0.0141975658296336,"Alternative protein isoforms (No Ref)","framePres/AS",NA,"lowExpressed/lowPSI",12,0,14,1,3,0,3,4,1,0,8,0,0.0714,0,0,FALSE
"ENSG00000197381","ADARB1","HsaEX0002624","chr21:46554630-46554747",118,NA,3.02,-0.0141975658296336,"Alternative protein isoforms (No Ref, Alt. ATG)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,0,0,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000198088","NUP62CL","HsaEX0044385","chrX:106394086-106394197",112,NA,0,-0.615053014811942,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"notExpressed",16,0,24,1,3,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000122482","ZNF644","HsaEX0074123","chr1:91403042-91403647",606,96,9.78,-0.819633680988994,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",4,0,10,0,5,1,4,1,0,0,4,0,0,0,0,FALSE
"ENSG00000179364","PACS2","HsaEX0045191","chr14:105818715-105818804",90,100,8.88,-0.529079938752299,"Alternative protein isoforms (Ref)","other",NA,"framePres/nonessential",16,2,24,0,5,0,4,8,0,0,16,2,0,0.125,0.125,FALSE
"ENSG00000039560","RAI14","HsaEX0052011","chr5:34813679-34813765",87,49.53,55.98,-0.03303857637135,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,4,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000124588","NQO2","HsaEX0043655","chr6:3015764-3015877",114,86.47,13.86,-0.944666211732049,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,0,5,1,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000102098","SCML2","HsaEX0056532","chrX:18260559-18260710",152,NA,2.99,0.367878145702389,"Alternative protein isoforms (No Ref, Alt. Stop)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,1,5,0,4,8,0,1,14,0,0.0417,0,0,FALSE
"ENSG00000163053","SLC16A14","HsaEX0058714","chr2:230914477-230914620",144,NA,5.05,0.159139608753248,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,0,24,1,5,0,4,8,1,0,12,0,0.0417,0,0,FALSE
"ENSG00000145390","USP53","HsaEX0069979","chr4:120160373-120161058",686,NA,3.75,-1.18233052988325,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"lowExpressed/lowPSI",16,1,24,0,5,1,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
"ENSG00000145390","USP53","HsaEX0069975","chr4:120189423-120189575",153,NA,3.75,-1.18233052988325,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,2,0,0,4,8,0,2,12,0,0.0833,0,0,FALSE
"ENSG00000088367","EPB41L1","HsaEX0022643","chr20:34797410-34797820",411,NA,4.84,0.678626822377028,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,1,24,1,5,0,4,8,0,1,14,1,0.0417,0.0625,0.0714,FALSE
"ENSG00000088367","EPB41L1","HsaEX0022627","chr20:34761686-34761876",191,NA,4.84,0.678626822377028,"Alternative protein isoforms (Ref, Alt. ATG)","framePres/AS",NA,"lowExpressed/lowPSI",16,2,24,0,0,0,4,8,0,0,16,2,0,0.125,0.125,FALSE
"ENSG00000088367","EPB41L1","HsaEX0022639","chr20:34802282-34802362",81,NA,4.84,0.678626822377028,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,1,24,1,2,0,4,8,0,1,14,1,0.0417,0.0625,0.0714,FALSE
"ENSG00000088367","EPB41L1","HsaEX0022641","chr20:34807683-34807766",84,84.21,4.84,0.678626822377028,"Alternative protein isoforms (Ref)","framePres/AS",NA,"lowExpressed/lowPSI",16,0,24,0,2,0,4,8,0,0,16,0,0,0,0,FALSE
"ENSG00000148498","PARD3","HsaEX0045508","chr10:34661426-34661464",39,NA,7.71,-0.424681975708543,"Alternative protein isoforms (Ref)","framePres/AS",NA,"framePres/nonessential",16,1,24,0,3,0,4,8,0,0,16,1,0,0.0625,0.0625,FALSE
